idVenta,FechaPedido,FechaEntrega,TipoCliente,TipoInstitucion,Cliente,Ciudad,Direccion,TipoAdquisicion,TipoCompra,precio_unitario,Cantidad,CodEquipo,MontoTotal
912928,2023-03-28,2024-04-29,Institución,Privada,Promociones Dominguez & Asociados S.Coop.,Pando,"Via Juan Francisco Gámez 47 Puerta 6 
Segovia, 01952",Compra directa,en Línea,3500,40,QP-CPE250,140000
891784,2022-05-06,2024-06-25,Institución,Privada,Conesa y Arregui S.L.,Chuquisaca,"Urbanización de Paco Rocha 29 Puerta 5 
Navarra, 44435",Licitación,Tienda,7500,78,QP-SC700,585000
250493,2019-07-04,2022-10-06,Institución,Privada,Folch & Asociados S.A.,Beni,"Ronda de Heriberto Yuste 18
Cádiz, 45168",Compra directa,Tienda,9500,83,QP-SC1000,788500
736114,2021-03-23,2021-10-22,Institución,Pública,Gobierno Autónomo Departamental de Potosí,La Paz,"Urbanización de Marina Rosselló 30 Puerta 2 
Ceuta, 28572",Licitación,Tienda,9000,67,QP-AIOB300,603000
265167,2022-04-24,2024-03-27,Institución,Privada,Finanzas DHVI S.A.,Beni,"Ronda de Feliciano Zabaleta 1
Palencia, 30516",Licitación,Tienda,8700,41,QP-AIOB200,356700
265113,2023-12-21,2023-12-30,Persona,NaN,Ligia Ariño Solé,Cochabamba,"Avenida Alicia Beltran 3 Puerta 0 
Guipúzcoa, 30556",Licitación,Tienda,1200,86,QP-HEKA120,103200
434747,2020-08-19,2023-03-01,Institución,Pública,Gobierno Autónomo Municipal de Tarija,La Paz,"Camino Evangelina Solano 7
Ciudad, 12543",Licitación,en Línea,7500,72,QP-SC700,540000
550211,2021-08-12,2022-07-03,Persona,NaN,Fausto Martinez Román,Pando,"Pasadizo de Yaiza Ferrando 84 Piso 1 
Burgos, 45441",Compra directa,Tienda,3200,67,QP-QP100,214400
773060,2020-12-12,2023-04-02,Institución,Privada,Transportes OZG S.L.,La Paz,"Plaza Manuela Montoya 9 Puerta 8 
Cádiz, 21223",Licitación,Tienda,3500,78,QP-CPE250,273000
570614,2024-05-25,2024-06-24,Institución,Pública,Gobierno Autónomo Departamental de Beni,Potosi,"Camino de Beatriz Pineda 884 Piso 7 
Girona, 43622",Compra directa,Tienda,3300,75,QP-SK105,247500
86225,2020-06-04,2022-08-12,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Tarija,"C. de Fátima Sola 91 Apt. 03 
Pontevedra, 31377",Licitación,Tienda,3200,58,QP-QP100,185600
538089,2023-04-16,2024-05-30,Persona,NaN,Abilio Pazos Hervia,Pando,"Vial Adelia Cózar 91 Apt. 26 
Barcelona, 51361",Licitación,en Línea,1200,65,QP-HEKA120,78000
488244,2021-06-20,2022-06-17,Persona,NaN,Felipa Jover,Chuquisaca,"Acceso de Pastora Lloret 32 Piso 7 
Álava, 39172",Licitación,en Línea,1800,66,QP-TINKU300,118800
450713,2021-11-19,2022-08-28,Persona,NaN,Pastora Manjón Coronado,Pando,"C. de Jose Manrique 463 Puerta 9 
Granada, 42522",Compra directa,Tienda,8700,93,QP-AIOB200,809100
753239,2021-04-22,2022-03-14,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Beni,"Via de Paulina Ferreras 9
Álava, 26880",Compra directa,Tienda,1800,54,QP-TINKU300,97200
616403,2019-08-05,2023-07-10,Persona,NaN,Gabino Lobato Olivé,Potosi,"Pasaje Dimas Villalobos 449
Murcia, 28903",Compra directa,Tienda,3500,39,QP-NY50,136500
386029,2024-02-17,2024-05-10,Persona,NaN,Seve Benavente Mateo,La Paz,"Avenida Juan José Rodrigo 6
Guipúzcoa, 10536",Licitación,Tienda,9500,31,QP-SC1000,294500
449218,2021-01-20,2021-04-12,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Cochabamba,"Vial Pablo Marti 328 Piso 5 
Girona, 29538",Compra directa,en Línea,3500,3,QP-CPE250,10500
224611,2020-12-11,2021-12-17,Institución,Pública,Gobierno Municipal de La Paz,Tarija,"Alameda Joan Higueras 40
Castellón, 50630",Compra directa,Tienda,9000,48,QP-AIOB300,432000
925703,2024-04-20,2024-05-18,Institución,Privada,Arcelia Valverde Orozco S.A.,Chuquisaca,"Camino de Fidel Mancebo 24 Apt. 34 
Almería, 48723",Licitación,Tienda,7500,27,QP-SC700,202500
415934,2024-04-15,2024-04-21,Institución,Pública,Gobierno Municipal de La Paz,Potosi,"Ronda Cloe Río 41 Apt. 19 
Santa Cruz de Tenerife, 04176",Compra directa,Tienda,3500,61,QP-NY50,213500
321888,2020-06-21,2022-04-11,Persona,NaN,Sara Ribera Feijoo,Pando,"Callejón Lope Valverde 44
Málaga, 08161",Licitación,Tienda,3200,22,QP-QP100,70400
805150,2019-07-01,2021-01-02,Institución,Pública,Gobierno Municipal de La Paz,Oruro,"Pasaje José Antonio Noguera 6
Baleares, 32542",Compra directa,Tienda,1200,9,QP-HEKA120,10800
389308,2020-04-08,2021-04-02,Institución,Privada,Mateos y Coloma S.Com.,Pando,"Paseo Venceslás Calderón 989 Piso 2 
Burgos, 43442",Compra directa,en Línea,3200,95,QP-QP100,304000
139641,2023-11-27,2023-12-08,Persona,NaN,Kike Boix-Pulido,Pando,"Cuesta Felicia Niño 35
Zamora, 45184",Licitación,en Línea,3300,19,QP-SK105,62700
21574,2021-02-13,2024-02-29,Institución,Privada,Alba y Piñol S.Com.,Potosi,"Glorieta Andrés Roca 85
Teruel, 11645",Compra directa,Tienda,3000,23,QP-K101,69000
704695,2021-10-20,2023-06-13,Persona,NaN,Virgilio Esparza Bautista,Chuquisaca,"Vial de Damián Andrés 24
Jaén, 33642",Licitación,en Línea,8700,55,QP-AIOB200,478500
494190,2024-01-17,2024-03-06,Institución,Privada,Restauración Españolas S.A.,Cochabamba,"Pasaje Eugenia Lladó 37
Guadalajara, 51122",Compra directa,Tienda,9500,83,QP-SC1000,788500
321462,2023-07-31,2023-10-09,Persona,NaN,Pelayo Galindo Lledó,Cochabamba,"C. de Oriana Palau 61
Lugo, 16217",Licitación,Tienda,9500,67,QP-SC1000,636500
373883,2022-03-22,2023-02-09,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Pando,"Cañada Pedro Domínguez 6 Puerta 1 
Ciudad, 03325",Licitación,Tienda,3500,24,QP-NY50,84000
875441,2022-05-30,2022-06-23,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Potosi,"Cañada de Teodoro Calvo 945 Apt. 62 
Granada, 21303",Licitación,en Línea,7500,44,QP-SC700,330000
484191,2022-02-14,2023-09-07,Persona,NaN,Elisabet Prada Bonet,Chuquisaca,"Avenida de Isidoro Navarro 25 Piso 4 
Cádiz, 43275",Licitación,Tienda,3200,19,QP-QP100,60800
30376,2021-03-27,2023-02-13,Institución,Privada,Familia Bárcena S.L.N.E,Beni,"Vial Carmina Mosquera 92 Apt. 94 
Pontevedra, 05578",Compra directa,Tienda,9000,50,QP-AIOB300,450000
655224,2023-02-24,2024-03-05,Institución,Pública,Gobierno Municipal de Trinidad,Pando,"Avenida de Eufemia Ribes 85
Guipúzcoa, 09658",Compra directa,Tienda,8700,65,QP-AIOB200,565500
438954,2022-11-01,2023-06-03,Institución,Privada,Banco Dueñas & Asociados S.L.N.E,Tarija,"Callejón de Marcela Rocha 150
Barcelona, 32124",Compra directa,en Línea,3500,21,QP-NY50,73500
829772,2019-08-14,2023-09-05,Persona,NaN,Faustino Exposito Riera,Cochabamba,"Pasadizo Ruperto Gutiérrez 94
Guadalajara, 51024",Licitación,Tienda,3200,39,QP-QP100,124800
644090,2020-03-19,2021-07-28,Institución,Privada,Montserrat y asociados S.A.,Tarija,"Glorieta José Manuel Noguera 80
Badajoz, 16900",Licitación,en Línea,3500,10,QP-NY50,35000
877027,2019-07-04,2021-03-12,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Tarija,"C. de Danilo Ribera 10
Ávila, 03719",Licitación,Tienda,7500,39,QP-SC700,292500
963546,2021-03-04,2021-11-27,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Santa Cruz,"C. de Dionisia Iñiguez 38 Apt. 19 
Cáceres, 38873",Licitación,en Línea,1200,73,QP-HEKA120,87600
256899,2023-12-08,2024-03-08,Persona,NaN,Irma Serra Carballo,Cochabamba,"Pasaje de Elodia Ortega 51 Apt. 22 
Santa Cruz de Tenerife, 21882",Compra directa,en Línea,8700,90,QP-AIOB200,783000
750898,2019-06-13,2019-10-05,Institución,Pública,Gobierno Municipal de Trinidad,Pando,"C. de Jose Lopez 580 Apt. 03 
Castellón, 48302",Licitación,en Línea,1800,81,QP-TINKU300,145800
714438,2019-11-15,2022-01-13,Institución,Pública,Gobierno Municipal de Trinidad,Pando,"Alameda de Apolonia Almeida 82
Ceuta, 07808",Licitación,en Línea,1800,52,QP-TINKU300,93600
67472,2023-11-25,2024-06-13,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Cochabamba,"Calle de Bernardo Cobo 75
Toledo, 43153",Compra directa,Tienda,1200,17,QP-HEKA120,20400
843882,2022-10-12,2023-06-14,Persona,NaN,Chema Giner Luís,Beni,"Cuesta Lorena Larrea 13
Murcia, 50934",Licitación,Tienda,8500,83,QP-AIOB100,705500
908222,2022-07-30,2023-09-21,Persona,NaN,Leonel Régulo Olmedo Esteban,La Paz,"Avenida Estela Bernat 908
Melilla, 15611",Compra directa,en Línea,1800,24,QP-TINKU300,43200
331198,2022-07-30,2022-10-19,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,La Paz,"Urbanización Ileana Donoso 105
Lugo, 32337",Licitación,Tienda,8700,45,QP-AIOB200,391500
307896,2022-10-29,2023-03-22,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Calle Rita Cervantes 7
Badajoz, 10029",Compra directa,en Línea,6500,66,QP-KC500,429000
578299,2022-05-17,2023-09-10,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Potosi,"Calle de Plácido Alberto 91 Puerta 9 
Baleares, 38840",Licitación,Tienda,1200,27,QP-HEKA120,32400
30467,2022-06-16,2022-12-19,Persona,NaN,Agustín Telmo Pino Palau,Potosi,"C. Anselma Salom 44 Apt. 77 
Murcia, 28706",Compra directa,Tienda,3500,56,QP-CPE250,196000
658650,2023-03-24,2024-01-21,Institución,Pública,Gobierno Municipal de La Paz,Chuquisaca,"Vial Emilia Villanueva 23 Puerta 8 
Vizcaya, 28155",Licitación,Tienda,1800,88,QP-TINKU300,158400
292656,2019-07-21,2022-06-15,Institución,Pública,Gobierno Autónomo Departamental de Pando,Pando,"Acceso de Claudio Moles 33
Madrid, 16910",Licitación,Tienda,3500,34,QP-NY50,119000
738337,2021-05-01,2023-04-19,Institución,Pública,Gobierno Municipal de La Paz,Pando,"Urbanización Leandra Guillen 33
Burgos, 14739",Licitación,Tienda,3500,23,QP-CPE250,80500
892734,2020-09-21,2021-10-23,Persona,NaN,Nicolasa Seguí,Potosi,"Ronda de Eusebio Agustín 5 Puerta 2 
Álava, 24088",Licitación,Tienda,3500,58,QP-QP200,203000
266943,2022-08-08,2024-06-13,Institución,Pública,Gobierno Autónomo Departamental de Beni,Tarija,"Alameda de Carina Bejarano 951
León, 26433",Licitación,en Línea,8700,72,QP-AIOB200,626400
277077,2020-10-10,2020-12-21,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Pando,"C. Geraldo Arce 87 Apt. 51 
Huelva, 28305",Licitación,Tienda,9000,67,QP-AIOB300,603000
416385,2019-08-30,2021-02-24,Persona,NaN,Sarita Cerdá Figueras,Tarija,"Camino de Régulo Boada 332 Piso 6 
Las Palmas, 46130",Compra directa,Tienda,8700,35,QP-AIOB200,304500
547550,2020-12-26,2023-03-21,Institución,Privada,Finanzas Española S.L.N.E,Cochabamba,"Glorieta de Dionisia Antúnez 28 Puerta 2 
Almería, 33356",Compra directa,Tienda,7500,35,QP-SC700,262500
385961,2021-10-06,2022-09-12,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Tarija,"Alameda Teo Sebastián 3
Barcelona, 03224",Compra directa,Tienda,7500,86,QP-SC700,645000
652413,2021-05-12,2023-12-29,Institución,Pública,Gobierno Autónomo Departamental de Potosí,La Paz,"Calle Maite Aller 14 Puerta 6 
Murcia, 37468",Compra directa,en Línea,1200,92,QP-HEKA120,110400
308699,2022-05-08,2024-03-04,Institución,Privada,Bermudez y Cuadrado S.A.,Chuquisaca,"C. Cloe Perez 1 Apt. 34 
Toledo, 08303",Licitación,en Línea,3500,20,QP-TPC200,70000
279369,2020-01-05,2020-04-14,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Pando,"C. Vinicio Ribas 453
Valladolid, 29713",Licitación,Tienda,3200,45,QP-QP100,144000
683600,2023-06-15,2024-02-29,Persona,NaN,Constanza Roldán Arribas,Tarija,"Cañada de Joel Villena 51 Puerta 3 
Navarra, 10701",Compra directa,Tienda,3000,66,QP-K101,198000
636932,2022-05-09,2022-07-26,Institución,Pública,Gobierno Autónomo Departamental de Potosí,Cochabamba,"Alameda de Salvador Diéguez 70
Soria, 40500",Compra directa,Tienda,8700,38,QP-AIOB200,330600
549510,2024-01-22,2024-06-11,Persona,NaN,Angelina Sebastián Peralta,Beni,"Rambla de Julio Cazorla 250
Asturias, 24420",Licitación,Tienda,9500,47,QP-SC1000,446500
512599,2022-09-22,2023-12-14,Institución,Privada,Grupo Diez S.Com.,Tarija,"Plaza de Hernán Mariño 77 Piso 3 
Lleida, 37244",Licitación,Tienda,3200,20,QP-QP100,64000
209107,2023-07-13,2023-12-19,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Pando,"Ronda de Darío Dueñas 84 Piso 3 
Huesca, 05556",Licitación,Tienda,9000,99,QP-AIOB300,891000
147531,2023-01-12,2023-05-24,Institución,Pública,Gobierno Autónomo Departamental de La Paz,La Paz,"Pasadizo de Marcelino Piña 4
Ciudad, 35619",Compra directa,en Línea,1800,14,QP-TINKU300,25200
906126,2021-09-08,2023-12-03,Institución,Pública,Gobierno Autónomo Departamental de Beni,Potosi,"Callejón Aurelio Durán 172 Puerta 1 
Segovia, 14295",Licitación,Tienda,6500,65,QP-KC500,422500
308545,2021-03-29,2023-03-22,Institución,Privada,Finanzas KU S.A.,Oruro,"Callejón de Chema Pazos 56
Toledo, 29151",Compra directa,Tienda,3200,75,QP-QP100,240000
41789,2023-04-22,2024-01-31,Persona,NaN,Feliciana del Pereira,Pando,"Acceso de Fermín Hervia 8
Sevilla, 51425",Compra directa,Tienda,3500,68,QP-TPC200,238000
595751,2023-11-28,2024-02-26,Institución,Pública,Gobierno Municipal de La Paz,Tarija,"Urbanización de Jaime Salom 8 Piso 0 
Palencia, 29608",Licitación,Tienda,3200,94,QP-QP100,300800
392539,2021-03-21,2023-10-21,Persona,NaN,Telmo Montoya Escobar,Pando,"Avenida de Vera Baños 68 Puerta 3 
Ceuta, 11892",Licitación,en Línea,1800,25,QP-TINKU300,45000
817185,2023-05-28,2023-10-01,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Chuquisaca,"Pasadizo María Ángeles Lledó 270 Piso 6 
Sevilla, 16645",Licitación,Tienda,8700,22,QP-AIOB200,191400
998899,2019-07-17,2021-05-06,Institución,Pública,Gobierno Municipal de La Paz,Tarija,"Ronda de Teófila Costa 5 Piso 1 
Lleida, 18605",Licitación,Tienda,7500,27,QP-SC700,202500
11152,2024-01-12,2024-04-12,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Santa Cruz,"Urbanización de Eligio Rodrigo 481
Melilla, 41298",Licitación,Tienda,9000,50,QP-AIOB300,450000
977309,2021-03-19,2023-03-03,Institución,Privada,Mirta Ibarra Roura S.L.,Pando,"Pasaje de Isabel Madrigal 98 Piso 5 
Santa Cruz de Tenerife, 35428",Licitación,Tienda,3500,79,QP-NY50,276500
553841,2022-06-25,2022-09-03,Institución,Pública,Gobierno Autónomo Departamental de Tarija,Tarija,"Rambla Evangelina Cal 3 Puerta 9 
Tarragona, 05858",Compra directa,en Línea,3500,67,QP-CPE250,234500
721580,2021-01-30,2021-03-15,Institución,Privada,Murcia y Valdés S.Coop.,Beni,"Pasadizo Blas Guzman 47
Burgos, 47204",Licitación,en Línea,3500,11,QP-TPC200,38500
464239,2021-03-08,2024-04-18,Institución,Privada,Restauración Almazán & Asociados S.L.L.,Pando,"Pasadizo de Tristán Ortuño 12
Málaga, 29821",Compra directa,Tienda,9000,13,QP-AIOB300,117000
532612,2024-02-16,2024-05-28,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Chuquisaca,"Glorieta de Casandra Benet 72 Piso 0 
Baleares, 44741",Compra directa,en Línea,3500,1,QP-CPE250,3500
880150,2023-12-10,2023-12-29,Institución,Privada,Farmaceútica Núñez S.L.U.,Potosi,"C. de María Del Carmen Tejedor 4 Piso 9 
Ourense, 27433",Licitación,Tienda,3500,48,QP-NY50,168000
109072,2023-01-07,2023-01-19,Persona,NaN,Erasmo Castilla Rivas,Pando,"Pasaje Roberta Reig 71 Apt. 40 
Asturias, 13458",Licitación,Tienda,3500,79,QP-CPE250,276500
63195,2024-03-18,2024-05-31,Institución,Pública,Gobierno Municipal de La Paz,Tarija,"Rambla de Charo Valenciano 14
Valencia, 34547",Licitación,Tienda,3200,72,QP-QP100,230400
222657,2021-06-11,2023-02-12,Persona,NaN,Aurelio Prudencio Riera Puga,Pando,"C. Yésica Solsona 33
Ávila, 48658",Compra directa,en Línea,3500,18,QP-CPE250,63000
212492,2022-08-31,2023-07-20,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Tarija,"Pasaje Hernán Francisco 62 Apt. 31 
La Rioja, 25057",Licitación,Tienda,1200,94,QP-HEKA120,112800
452389,2020-09-30,2024-04-10,Institución,Pública,Gobierno Autónomo Municipal de Cobija,La Paz,"Calle de Josué Arce 9 Puerta 8 
Vizcaya, 25329",Licitación,Tienda,1200,12,QP-HEKA120,14400
260241,2019-07-05,2021-12-27,Institución,Privada,Tecnologías López & Asociados S.A.U,Potosi,"Alameda de Bernabé Piñeiro 61 Puerta 3 
La Coruña, 27106",Licitación,Tienda,9000,49,QP-AIOB300,441000
422676,2023-10-31,2024-04-07,Institución,Privada,Construcción Rodríguez S.Com.,Pando,"Cuesta Matías Lago 89
Lugo, 17361",Licitación,Tienda,3500,55,QP-TPC200,192500
626256,2022-03-16,2024-03-21,Persona,NaN,Carmela Robles-Pombo,La Paz,"Cañada de Bernardo Pina 22
Melilla, 32270",Licitación,Tienda,3500,69,QP-CPE250,241500
808740,2023-11-01,2024-05-08,Institución,Privada,Soluciones DVF S.L.,Tarija,"Via de Yéssica Atienza 44
Soria, 46412",Licitación,Tienda,3300,28,QP-SK105,92400
367172,2022-06-15,2023-11-17,Persona,NaN,María Cristina Eli Pelayo Mendizábal,Tarija,"Pasadizo María Pilar Antón 745
Almería, 11074",Licitación,Tienda,3300,15,QP-SK105,49500
290430,2021-04-14,2024-01-04,Institución,Pública,Gobierno Municipal de Trinidad,Chuquisaca,"Cañada Benjamín Escribano 33 Puerta 6 
Burgos, 19778",Compra directa,en Línea,1800,67,QP-TINKU300,120600
822167,2022-07-07,2023-05-25,Persona,NaN,Martirio Caballero,La Paz,"Camino Joaquina Guijarro 2
Valencia, 35806",Licitación,Tienda,3000,16,QP-K101,48000
671641,2022-12-18,2024-04-14,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Potosi,"Paseo Jose Ignacio Alsina 9 Piso 4 
Segovia, 20181",Licitación,Tienda,1200,28,QP-HEKA120,33600
471301,2022-08-22,2022-08-28,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Potosi,"Ronda de Claudio Cabrero 30 Apt. 43 
Málaga, 24865",Licitación,Tienda,8700,53,QP-AIOB200,461100
322744,2021-07-31,2021-09-16,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Chuquisaca,"C. Carmelo Samper 81 Piso 1 
Córdoba, 13678",Licitación,Tienda,3500,67,QP-NY50,234500
886511,2023-09-24,2024-05-28,Institución,Pública,Concejo Municipal de Santa Cruz,La Paz,"Glorieta de Natalio Carballo 93
Baleares, 43143",Licitación,Tienda,3000,27,QP-K101,81000
706731,2022-06-18,2022-06-29,Institución,Pública,Gobierno Autónomo Departamental de Potosí,La Paz,"Alameda Pancho Montalbán 27
Melilla, 20542",Compra directa,en Línea,8700,97,QP-AIOB200,843900
404648,2019-09-01,2019-12-25,Persona,NaN,Fabio Gárate Dueñas,Pando,"Pasadizo Telmo Oliveras 42
Badajoz, 26666",Compra directa,Tienda,8700,87,QP-AIOB200,756900
931997,2022-08-03,2023-04-28,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Oruro,"Avenida Marita Mendizábal 631
Zamora, 12656",Licitación,Tienda,3500,17,QP-NY50,59500
664033,2020-06-27,2023-02-18,Institución,Privada,Cid y asociados S.L.,Oruro,"Plaza de Aureliano Cano 83 Puerta 4 
Córdoba, 26121",Licitación,en Línea,1800,75,QP-TINKU300,135000
422020,2023-11-14,2023-11-15,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Cochabamba,"Via Leandro Zamora 91
Segovia, 29753",Licitación,en Línea,7500,76,QP-SC700,570000
987890,2023-01-28,2024-03-15,Institución,Pública,Gobierno Autónomo Departamental de La Paz,Cochabamba,"Rambla Augusto Pascual 79 Piso 7 
Cádiz, 34574",Licitación,Tienda,9500,97,QP-SC1000,921500
534175,2023-11-15,2024-05-13,Institución,Privada,Infraestructuras GV S.L.,Oruro,"Acceso de Inés Calderon 10 Puerta 2 
Salamanca, 47279",Licitación,Tienda,3000,57,QP-K101,171000
662917,2022-06-24,2023-07-09,Institución,Pública,Gobierno Municipal de La Paz,Cochabamba,"Rambla de Aarón Jáuregui 376
Almería, 26778",Licitación,Tienda,9000,67,QP-AIOB300,603000
832446,2019-09-13,2023-07-05,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Tarija,"Rambla Simón Sureda 7 Apt. 35 
Vizcaya, 29837",Licitación,Tienda,9500,38,QP-SC1000,361000
901149,2020-11-12,2024-04-29,Institución,Pública,Concejo Municipal de Santa Cruz,Pando,"Pasadizo de Paula Escalona 84
Soria, 45156",Compra directa,Tienda,7500,58,QP-SC700,435000
117009,2023-08-25,2024-05-23,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Tarija,"Plaza Cruz Sans 29
Córdoba, 35713",Licitación,Tienda,9500,95,QP-SC1000,902500
251557,2024-04-28,2024-05-12,Institución,Pública,Gobierno Municipal de Trinidad,La Paz,"Cañada de Fabricio Mas 9 Puerta 4 
Jaén, 37043",Licitación,en Línea,1200,51,QP-HEKA120,61200
580046,2019-09-02,2022-01-02,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,La Paz,"Vial Sol Alcalá 29
Albacete, 13802",Licitación,Tienda,1800,21,QP-TINKU300,37800
739610,2022-12-08,2024-04-07,Institución,Pública,Gobierno Autónomo Municipal de Cobija,Tarija,"Avenida de Rico Garrido 6 Piso 1 
Vizcaya, 13880",Licitación,Tienda,8700,43,QP-AIOB200,374100
315186,2019-07-31,2023-07-26,Institución,Pública,Gobierno Autónomo Departamental de Oruro,Chuquisaca,"Callejón de Emperatriz Vendrell 638 Apt. 70 
Valencia, 35667",Licitación,en Línea,9000,79,QP-AIOB300,711000
735696,2020-06-27,2023-04-30,Persona,NaN,Vanesa Primitiva Elías Cabezas,Chuquisaca,"Cañada de Plinio Tudela 207 Piso 0 
Sevilla, 09495",Compra directa,Tienda,9000,33,QP-AIOB300,297000
942659,2020-01-27,2021-02-04,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Chuquisaca,"Cañada de Jose Carlos Cabrero 88 Piso 0 
Almería, 26689",Licitación,Tienda,1800,3,QP-TINKU300,5400
534248,2023-04-10,2023-05-28,Persona,NaN,María Del Carmen Palomo Vicente,Beni,"Ronda Samuel Alcaraz 404
Baleares, 08755",Licitación,Tienda,3500,21,QP-CPE250,73500
874239,2022-11-13,2023-10-15,Institución,Pública,Gobierno Municipal de Trinidad,Santa Cruz,"Pasaje Miguela Bosch 123
Badajoz, 11429",Licitación,Tienda,9500,75,QP-SC1000,712500
532701,2023-12-13,2024-05-29,Persona,NaN,Aitor Tejera Ocaña,Santa Cruz,"C. de Petrona Ibarra 91
Vizcaya, 46704",Licitación,en Línea,3300,13,QP-SK105,42900
83283,2021-05-24,2021-06-29,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Santa Cruz,"Via Marcia Elorza 9 Piso 4 
Valladolid, 05542",Licitación,en Línea,3500,92,QP-NY50,322000
352445,2023-11-07,2023-11-08,Persona,NaN,Fortunato Santana-Torres,Tarija,"Cañada de Armida Cánovas 557 Apt. 89 
Salamanca, 40345",Compra directa,Tienda,8500,93,QP-AIOB100,790500
184485,2022-06-27,2022-08-28,Persona,NaN,Sandra Caro Valbuena,Cochabamba,"Plaza de Alicia Sevilla 5
Lleida, 19929",Compra directa,Tienda,3500,5,QP-NY50,17500
645365,2023-07-28,2023-08-12,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,La Paz,"Pasadizo Ligia Tejada 256
Lugo, 41005",Compra directa,Tienda,6500,88,QP-KC500,572000
360945,2019-09-12,2021-05-02,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,La Paz,"Alameda de Adrián Mayoral 68
Ávila, 48974",Licitación,en Línea,3500,25,QP-CPE250,87500
122391,2020-01-31,2020-02-12,Institución,Pública,Gobierno Autónomo Departamental de Beni,Tarija,"Callejón de Isidro Porta 87 Piso 6 
Soria, 10285",Licitación,Tienda,7500,37,QP-SC700,277500
350738,2023-04-20,2023-07-10,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Chuquisaca,"Vial Gaspar Pozuelo 237 Apt. 21 
Guipúzcoa, 15053",Compra directa,Tienda,3500,32,QP-QP200,112000
739488,2021-04-02,2023-12-16,Institución,Pública,Gobierno Autónomo Departamental de Cochabamba,Chuquisaca,"Callejón Bonifacio Saura 26 Apt. 60 
Jaén, 23865",Compra directa,Tienda,3500,29,QP-NY50,101500
835526,2022-01-17,2022-12-07,Institución,Pública,Gobierno Autónomo Municipal de Tarija,Pando,"C. José Caro 177 Puerta 6 
Castellón, 38354",Compra directa,en Línea,9000,17,QP-AIOB300,153000
822159,2020-01-29,2020-02-01,Institución,Pública,Concejo Municipal de Santa Cruz,Santa Cruz,"Vial Isidro Saavedra 30 Puerta 2 
Córdoba, 41869",Licitación,Tienda,1200,67,QP-HEKA120,80400
794067,2021-05-23,2022-07-15,Persona,NaN,Silvio Mármol Bolaños,Chuquisaca,"Plaza de Felicia Batlle 3 Piso 6 
Burgos, 37028",Compra directa,Tienda,6500,20,QP-KC500,130000
24208,2022-04-27,2024-06-04,Institución,Pública,Gobierno Autónomo Departamental de Santa Cruz,Pando,"Avenida de Dani Clemente 6 Apt. 87 
Soria, 38754",Licitación,en Línea,9500,83,QP-SC1000,788500
788320,2021-11-03,2022-08-03,Institución,Pública,Gobierno Autónomo Departamental de Chuquisaca,Oruro,"Calle de Yolanda Girón 9
La Coruña, 07650",Licitación,en Línea,3000,93,QP-K101,279000
83394,2020-07-05,2024-01-05,Institución,Privada,Romeu y asociados S.C.P,Potosi,"Urbanización Jacinto Estévez 88
Barcelona, 13166",Licitación,Tienda,1800,57,QP-TINKU300,102600
356346,2019-08-08,2020-11-14,Persona,NaN,Sosimo Cordero Ariño,Chuquisaca,"Paseo de Enrique Romero 41 Puerta 7 
Huesca, 41957",Compra directa,Tienda,9000,44,QP-AIOB300,396000
793080,2024-02-18,2024-05-08,Institución,Privada,Despacho BZY S.L.,Chuquisaca,"Callejón de Yéssica Marín 8
Badajoz, 09321",Licitación,Tienda,3200,29,QP-QP100,92800
